Date,key,value
2016-03-06T00:00:00Z,Fremont Bridge East Sidewalk_Fremont,6187
2016-03-06T00:00:00Z,Fremont Bridge West Sidewalk_Fremont,6406
2016-03-13T00:00:00Z,Fremont Bridge East Sidewalk_Fremont,7815
2016-03-13T00:00:00Z,Fremont Bridge West Sidewalk_Fremont,7872
2016-03-20T00:00:00Z,Fremont Bridge East Sidewalk_Fremont,7113
2016-03-20T00:00:00Z,Fremont Bridge West Sidewalk_Fremont,7588
2016-03-27T00:00:00Z,Fremont Bridge East Sidewalk_Fremont,10882
2016-03-27T00:00:00Z,Fremont Bridge West Sidewalk_Fremont,10984
2016-04-03T00:00:00Z,Fremont Bridge East Sidewalk_Fremont,11858
2016-04-03T00:00:00Z,Fremont Bridge West Sidewalk_Fremont,11650
2016-04-10T00:00:00Z,Fremont Bridge East Sidewalk_Fremont,9251
2016-04-10T00:00:00Z,Fremont Bridge West Sidewalk_Fremont,9408
2016-04-17T00:00:00Z,Fremont Bridge East Sidewalk_Fremont,12751
2016-04-17T00:00:00Z,Fremont Bridge West Sidewalk_Fremont,12478
2016-04-24T00:00:00Z,Fremont Bridge East Sidewalk_Fremont,10103
2016-04-24T00:00:00Z,Fremont Bridge West Sidewalk_Fremont,10256
2016-05-01T00:00:00Z,Fremont Bridge East Sidewalk_Fremont,15099
2016-05-01T00:00:00Z,Fremont Bridge West Sidewalk_Fremont,14892
2016-05-08T00:00:00Z,Fremont Bridge East Sidewalk_Fremont,14312
2016-05-08T00:00:00Z,Fremont Bridge West Sidewalk_Fremont,14482
2016-05-15T00:00:00Z,Fremont Bridge East Sidewalk_Fremont,11487
2016-05-15T00:00:00Z,Fremont Bridge West Sidewalk_Fremont,11787
2016-05-22T00:00:00Z,Fremont Bridge East Sidewalk_Fremont,11286
2016-05-22T00:00:00Z,Fremont Bridge West Sidewalk_Fremont,12051
2016-05-29T00:00:00Z,Fremont Bridge East Sidewalk_Fremont,12238
2016-05-29T00:00:00Z,Fremont Bridge West Sidewalk_Fremont,12528
2016-06-05T00:00:00Z,Fremont Bridge East Sidewalk_Fremont,12394
2016-06-05T00:00:00Z,Fremont Bridge West Sidewalk_Fremont,13125
2016-06-12T00:00:00Z,Fremont Bridge East Sidewalk_Fremont,10560
2016-06-12T00:00:00Z,Fremont Bridge West Sidewalk_Fremont,11766
2016-06-19T00:00:00Z,Fremont Bridge East Sidewalk_Fremont,11060
2016-06-19T00:00:00Z,Fremont Bridge West Sidewalk_Fremont,12120
2016-06-26T00:00:00Z,Fremont Bridge East Sidewalk_Fremont,12553
2016-06-26T00:00:00Z,Fremont Bridge West Sidewalk_Fremont,13748
2016-07-03T00:00:00Z,Fremont Bridge East Sidewalk_Fremont,9983
2016-07-03T00:00:00Z,Fremont Bridge West Sidewalk_Fremont,11472
2016-07-10T00:00:00Z,Fremont Bridge East Sidewalk_Fremont,12398
2016-07-10T00:00:00Z,Fremont Bridge West Sidewalk_Fremont,13582
2016-07-17T00:00:00Z,Fremont Bridge East Sidewalk_Fremont,11395
2016-07-17T00:00:00Z,Fremont Bridge West Sidewalk_Fremont,12401
2016-07-24T00:00:00Z,Fremont Bridge East Sidewalk_Fremont,12660
2016-07-24T00:00:00Z,Fremont Bridge West Sidewalk_Fremont,13975
2016-07-31T00:00:00Z,Fremont Bridge East Sidewalk_Fremont,11815
2016-07-31T00:00:00Z,Fremont Bridge West Sidewalk_Fremont,12973
2016-08-07T00:00:00Z,Fremont Bridge East Sidewalk_Fremont,11209
2016-08-07T00:00:00Z,Fremont Bridge West Sidewalk_Fremont,12912
2016-08-14T00:00:00Z,Fremont Bridge East Sidewalk_Fremont,12060
2016-08-14T00:00:00Z,Fremont Bridge West Sidewalk_Fremont,14305
2016-08-21T00:00:00Z,Fremont Bridge East Sidewalk_Fremont,11594
2016-08-21T00:00:00Z,Fremont Bridge West Sidewalk_Fremont,13761
2016-08-28T00:00:00Z,Fremont Bridge East Sidewalk_Fremont,9527
2016-08-28T00:00:00Z,Fremont Bridge West Sidewalk_Fremont,11147
2016-09-04T00:00:00Z,Fremont Bridge East Sidewalk_Fremont,9203
2016-09-04T00:00:00Z,Fremont Bridge West Sidewalk_Fremont,10136
2016-09-11T00:00:00Z,Fremont Bridge East Sidewalk_Fremont,10789
2016-09-11T00:00:00Z,Fremont Bridge West Sidewalk_Fremont,13068
2016-09-18T00:00:00Z,Fremont Bridge East Sidewalk_Fremont,10018
2016-09-18T00:00:00Z,Fremont Bridge West Sidewalk_Fremont,11837
2016-09-25T00:00:00Z,Fremont Bridge East Sidewalk_Fremont,10690
2016-09-25T00:00:00Z,Fremont Bridge West Sidewalk_Fremont,12674
2016-10-02T00:00:00Z,Fremont Bridge East Sidewalk_Fremont,8272
2016-10-02T00:00:00Z,Fremont Bridge West Sidewalk_Fremont,9945
2016-10-09T00:00:00Z,Fremont Bridge East Sidewalk_Fremont,6909
2016-10-09T00:00:00Z,Fremont Bridge West Sidewalk_Fremont,8356
2016-10-16T00:00:00Z,Fremont Bridge East Sidewalk_Fremont,7377
2016-10-16T00:00:00Z,Fremont Bridge West Sidewalk_Fremont,8664
2016-10-23T00:00:00Z,Fremont Bridge East Sidewalk_Fremont,7401
2016-10-23T00:00:00Z,Fremont Bridge West Sidewalk_Fremont,8826
2016-10-30T00:00:00Z,Fremont Bridge East Sidewalk_Fremont,6892
2016-10-30T00:00:00Z,Fremont Bridge West Sidewalk_Fremont,8510
2016-11-06T00:00:00Z,Fremont Bridge East Sidewalk_Fremont,8278
2016-11-06T00:00:00Z,Fremont Bridge West Sidewalk_Fremont,10072
2016-11-13T00:00:00Z,Fremont Bridge East Sidewalk_Fremont,6871
2016-11-13T00:00:00Z,Fremont Bridge West Sidewalk_Fremont,8839
2016-11-20T00:00:00Z,Fremont Bridge East Sidewalk_Fremont,4014
2016-11-20T00:00:00Z,Fremont Bridge West Sidewalk_Fremont,4990
2016-11-27T00:00:00Z,Fremont Bridge East Sidewalk_Fremont,6391
2016-11-27T00:00:00Z,Fremont Bridge West Sidewalk_Fremont,7682
2016-12-04T00:00:00Z,Fremont Bridge East Sidewalk_Fremont,3980
2016-12-04T00:00:00Z,Fremont Bridge West Sidewalk_Fremont,4952
2016-12-11T00:00:00Z,Fremont Bridge East Sidewalk_Fremont,4606
2016-12-11T00:00:00Z,Fremont Bridge West Sidewalk_Fremont,6038
2016-12-18T00:00:00Z,Fremont Bridge East Sidewalk_Fremont,3594
2016-12-18T00:00:00Z,Fremont Bridge West Sidewalk_Fremont,4465
2016-12-25T00:00:00Z,Fremont Bridge East Sidewalk_Fremont,2722
2016-12-25T00:00:00Z,Fremont Bridge West Sidewalk_Fremont,3195
2017-01-01T00:00:00Z,Fremont Bridge East Sidewalk_Fremont,3833
2017-01-01T00:00:00Z,Fremont Bridge West Sidewalk_Fremont,4623
2017-01-08T00:00:00Z,Fremont Bridge East Sidewalk_Fremont,4649
2017-01-08T00:00:00Z,Fremont Bridge West Sidewalk_Fremont,5599
2017-01-15T00:00:00Z,Fremont Bridge East Sidewalk_Fremont,4862
2017-01-15T00:00:00Z,Fremont Bridge West Sidewalk_Fremont,6072
2017-01-22T00:00:00Z,Fremont Bridge East Sidewalk_Fremont,6392
2017-01-22T00:00:00Z,Fremont Bridge West Sidewalk_Fremont,7708
2017-01-29T00:00:00Z,Fremont Bridge East Sidewalk_Fremont,5448
2017-01-29T00:00:00Z,Fremont Bridge West Sidewalk_Fremont,6853
2017-02-05T00:00:00Z,Fremont Bridge East Sidewalk_Fremont,3303
2017-02-05T00:00:00Z,Fremont Bridge West Sidewalk_Fremont,4172
2017-02-12T00:00:00Z,Fremont Bridge East Sidewalk_Fremont,6315
2017-02-12T00:00:00Z,Fremont Bridge West Sidewalk_Fremont,7894
2017-02-19T00:00:00Z,Fremont Bridge East Sidewalk_Fremont,4609
2017-02-19T00:00:00Z,Fremont Bridge West Sidewalk_Fremont,5995
2017-02-26T00:00:00Z,Fremont Bridge East Sidewalk_Fremont,4699
2017-02-26T00:00:00Z,Fremont Bridge West Sidewalk_Fremont,6026
2017-03-05T00:00:00Z,Fremont Bridge East Sidewalk_Fremont,4793
2017-03-05T00:00:00Z,Fremont Bridge West Sidewalk_Fremont,6335
2017-03-12T00:00:00Z,Fremont Bridge East Sidewalk_Fremont,5063
2017-03-12T00:00:00Z,Fremont Bridge West Sidewalk_Fremont,6528
2017-03-19T00:00:00Z,Fremont Bridge East Sidewalk_Fremont,6845
2017-03-19T00:00:00Z,Fremont Bridge West Sidewalk_Fremont,8601
2017-03-26T00:00:00Z,Fremont Bridge East Sidewalk_Fremont,6452
2017-03-26T00:00:00Z,Fremont Bridge West Sidewalk_Fremont,8121
2017-04-02T00:00:00Z,Fremont Bridge East Sidewalk_Fremont,6679
2017-04-02T00:00:00Z,Fremont Bridge West Sidewalk_Fremont,8497
2017-04-09T00:00:00Z,Fremont Bridge East Sidewalk_Fremont,6997
2017-04-09T00:00:00Z,Fremont Bridge West Sidewalk_Fremont,8744
2017-04-16T00:00:00Z,Fremont Bridge East Sidewalk_Fremont,7848
2017-04-16T00:00:00Z,Fremont Bridge West Sidewalk_Fremont,9943
2017-04-23T00:00:00Z,Fremont Bridge East Sidewalk_Fremont,7576
2017-04-23T00:00:00Z,Fremont Bridge West Sidewalk_Fremont,9677
2017-04-30T00:00:00Z,Fremont Bridge East Sidewalk_Fremont,9414
2017-04-30T00:00:00Z,Fremont Bridge West Sidewalk_Fremont,11650
2017-05-07T00:00:00Z,Fremont Bridge East Sidewalk_Fremont,10518
2017-05-07T00:00:00Z,Fremont Bridge West Sidewalk_Fremont,13338
2017-05-14T00:00:00Z,Fremont Bridge East Sidewalk_Fremont,10132
2017-05-14T00:00:00Z,Fremont Bridge West Sidewalk_Fremont,12638
2017-05-21T00:00:00Z,Fremont Bridge East Sidewalk_Fremont,13094
2017-05-21T00:00:00Z,Fremont Bridge West Sidewalk_Fremont,16469
2017-05-28T00:00:00Z,Fremont Bridge East Sidewalk_Fremont,10074
2017-05-28T00:00:00Z,Fremont Bridge West Sidewalk_Fremont,12754
2017-06-04T00:00:00Z,Fremont Bridge East Sidewalk_Fremont,11219
2017-06-04T00:00:00Z,Fremont Bridge West Sidewalk_Fremont,14154
2017-06-11T00:00:00Z,Fremont Bridge East Sidewalk_Fremont,9240
2017-06-11T00:00:00Z,Fremont Bridge West Sidewalk_Fremont,12269
2017-06-18T00:00:00Z,Fremont Bridge East Sidewalk_Fremont,11385
2017-06-18T00:00:00Z,Fremont Bridge West Sidewalk_Fremont,14854
2017-06-25T00:00:00Z,Fremont Bridge East Sidewalk_Fremont,11673
2017-06-25T00:00:00Z,Fremont Bridge West Sidewalk_Fremont,15388
2017-07-02T00:00:00Z,Fremont Bridge East Sidewalk_Fremont,11103
2017-07-02T00:00:00Z,Fremont Bridge West Sidewalk_Fremont,14278
2017-07-09T00:00:00Z,Fremont Bridge East Sidewalk_Fremont,12085
2017-07-09T00:00:00Z,Fremont Bridge West Sidewalk_Fremont,15956
2017-07-16T00:00:00Z,Fremont Bridge East Sidewalk_Fremont,11887
2017-07-16T00:00:00Z,Fremont Bridge West Sidewalk_Fremont,16327
2017-07-23T00:00:00Z,Fremont Bridge East Sidewalk_Fremont,11816
2017-07-23T00:00:00Z,Fremont Bridge West Sidewalk_Fremont,16153
2017-07-30T00:00:00Z,Fremont Bridge East Sidewalk_Fremont,11254
2017-07-30T00:00:00Z,Fremont Bridge West Sidewalk_Fremont,15631
2017-08-06T00:00:00Z,Fremont Bridge East Sidewalk_Fremont,11268
2017-08-06T00:00:00Z,Fremont Bridge West Sidewalk_Fremont,15554
2017-08-13T00:00:00Z,Fremont Bridge East Sidewalk_Fremont,11489
2017-08-13T00:00:00Z,Fremont Bridge West Sidewalk_Fremont,16955
2017-08-20T00:00:00Z,Fremont Bridge East Sidewalk_Fremont,10585
2017-08-20T00:00:00Z,Fremont Bridge West Sidewalk_Fremont,14834
2017-08-27T00:00:00Z,Fremont Bridge East Sidewalk_Fremont,10849
2017-08-27T00:00:00Z,Fremont Bridge West Sidewalk_Fremont,14849
2017-09-03T00:00:00Z,Fremont Bridge East Sidewalk_Fremont,8763
2017-09-03T00:00:00Z,Fremont Bridge West Sidewalk_Fremont,11568
2017-09-10T00:00:00Z,Fremont Bridge East Sidewalk_Fremont,11153
2017-09-10T00:00:00Z,Fremont Bridge West Sidewalk_Fremont,15730
2017-09-17T00:00:00Z,Fremont Bridge East Sidewalk_Fremont,8100
2017-09-17T00:00:00Z,Fremont Bridge West Sidewalk_Fremont,11272
2017-09-24T00:00:00Z,Fremont Bridge East Sidewalk_Fremont,10213
2017-09-24T00:00:00Z,Fremont Bridge West Sidewalk_Fremont,13760
2017-10-01T00:00:00Z,Fremont Bridge East Sidewalk_Fremont,9462
2017-10-01T00:00:00Z,Fremont Bridge West Sidewalk_Fremont,13502
2017-10-08T00:00:00Z,Fremont Bridge East Sidewalk_Fremont,7703
2017-10-08T00:00:00Z,Fremont Bridge West Sidewalk_Fremont,11120
2017-10-15T00:00:00Z,Fremont Bridge East Sidewalk_Fremont,6500
2017-10-15T00:00:00Z,Fremont Bridge West Sidewalk_Fremont,9139
2017-10-22T00:00:00Z,Fremont Bridge East Sidewalk_Fremont,9072
2017-10-22T00:00:00Z,Fremont Bridge West Sidewalk_Fremont,12619
2017-10-29T00:00:00Z,Fremont Bridge East Sidewalk_Fremont,7361
2017-10-29T00:00:00Z,Fremont Bridge West Sidewalk_Fremont,10656
2017-11-05T00:00:00Z,Fremont Bridge East Sidewalk_Fremont,6052
2017-11-05T00:00:00Z,Fremont Bridge West Sidewalk_Fremont,9017
2017-11-12T00:00:00Z,Fremont Bridge East Sidewalk_Fremont,5722
2017-11-12T00:00:00Z,Fremont Bridge West Sidewalk_Fremont,8426
2017-11-19T00:00:00Z,Fremont Bridge East Sidewalk_Fremont,3595
2017-11-19T00:00:00Z,Fremont Bridge West Sidewalk_Fremont,4817
2017-11-26T00:00:00Z,Fremont Bridge East Sidewalk_Fremont,5482
2017-11-26T00:00:00Z,Fremont Bridge West Sidewalk_Fremont,8186
2017-12-03T00:00:00Z,Fremont Bridge East Sidewalk_Fremont,6179
2017-12-03T00:00:00Z,Fremont Bridge West Sidewalk_Fremont,8962
2017-12-10T00:00:00Z,Fremont Bridge East Sidewalk_Fremont,5705
2017-12-10T00:00:00Z,Fremont Bridge West Sidewalk_Fremont,8305
2017-12-17T00:00:00Z,Fremont Bridge East Sidewalk_Fremont,3797
2017-12-17T00:00:00Z,Fremont Bridge West Sidewalk_Fremont,5441
2017-12-24T00:00:00Z,Fremont Bridge East Sidewalk_Fremont,1807
2017-12-24T00:00:00Z,Fremont Bridge West Sidewalk_Fremont,2328
2017-12-31T00:00:00Z,Fremont Bridge East Sidewalk_Fremont,4903
2017-12-31T00:00:00Z,Fremont Bridge West Sidewalk_Fremont,6903
2018-01-07T00:00:00Z,Fremont Bridge East Sidewalk_Fremont,5297
2018-01-07T00:00:00Z,Fremont Bridge West Sidewalk_Fremont,7679
2018-01-14T00:00:00Z,Fremont Bridge East Sidewalk_Fremont,5960
2018-01-14T00:00:00Z,Fremont Bridge West Sidewalk_Fremont,8398
2018-01-21T00:00:00Z,Fremont Bridge East Sidewalk_Fremont,4823
2018-01-21T00:00:00Z,Fremont Bridge West Sidewalk_Fremont,7298
2018-01-28T00:00:00Z,Fremont Bridge East Sidewalk_Fremont,5347
2018-01-28T00:00:00Z,Fremont Bridge West Sidewalk_Fremont,7768
2018-02-04T00:00:00Z,Fremont Bridge East Sidewalk_Fremont,6570
2018-02-04T00:00:00Z,Fremont Bridge West Sidewalk_Fremont,9255
2018-02-11T00:00:00Z,Fremont Bridge East Sidewalk_Fremont,5942
2018-02-11T00:00:00Z,Fremont Bridge West Sidewalk_Fremont,8491
2018-02-18T00:00:00Z,Fremont Bridge East Sidewalk_Fremont,3223
2018-02-18T00:00:00Z,Fremont Bridge West Sidewalk_Fremont,4950
2018-02-25T00:00:00Z,Fremont Bridge East Sidewalk_Fremont,5642
2018-02-25T00:00:00Z,Fremont Bridge West Sidewalk_Fremont,8052
2018-03-04T00:00:00Z,Fremont Bridge East Sidewalk_Fremont,6695
2018-03-04T00:00:00Z,Fremont Bridge West Sidewalk_Fremont,9455
2018-03-11T00:00:00Z,Fremont Bridge East Sidewalk_Fremont,8410
2018-03-11T00:00:00Z,Fremont Bridge West Sidewalk_Fremont,11714
2018-03-18T00:00:00Z,Fremont Bridge East Sidewalk_Fremont,6806
2018-03-18T00:00:00Z,Fremont Bridge West Sidewalk_Fremont,9986
2018-03-25T00:00:00Z,Fremont Bridge East Sidewalk_Fremont,7350
2018-03-25T00:00:00Z,Fremont Bridge West Sidewalk_Fremont,10369
2018-04-01T00:00:00Z,Fremont Bridge East Sidewalk_Fremont,6442
2018-04-01T00:00:00Z,Fremont Bridge West Sidewalk_Fremont,9232
2018-04-08T00:00:00Z,Fremont Bridge East Sidewalk_Fremont,5723
2018-04-08T00:00:00Z,Fremont Bridge West Sidewalk_Fremont,8335
2018-04-15T00:00:00Z,Fremont Bridge East Sidewalk_Fremont,7900
2018-04-15T00:00:00Z,Fremont Bridge West Sidewalk_Fremont,11249
2018-04-22T00:00:00Z,Fremont Bridge East Sidewalk_Fremont,10819
2018-04-22T00:00:00Z,Fremont Bridge West Sidewalk_Fremont,15198
2018-04-29T00:00:00Z,Fremont Bridge East Sidewalk_Fremont,11057
2018-04-29T00:00:00Z,Fremont Bridge West Sidewalk_Fremont,15656
2018-05-06T00:00:00Z,Fremont Bridge East Sidewalk_Fremont,11854
2018-05-06T00:00:00Z,Fremont Bridge West Sidewalk_Fremont,16431
2018-05-13T00:00:00Z,Fremont Bridge East Sidewalk_Fremont,13334
2018-05-13T00:00:00Z,Fremont Bridge West Sidewalk_Fremont,17958
2018-05-20T00:00:00Z,Fremont Bridge East Sidewalk_Fremont,12096
2018-05-20T00:00:00Z,Fremont Bridge West Sidewalk_Fremont,17321
2018-05-27T00:00:00Z,Fremont Bridge East Sidewalk_Fremont,11054
2018-05-27T00:00:00Z,Fremont Bridge West Sidewalk_Fremont,15179
2018-06-03T00:00:00Z,Fremont Bridge East Sidewalk_Fremont,9940
2018-06-03T00:00:00Z,Fremont Bridge West Sidewalk_Fremont,14408
2018-06-10T00:00:00Z,Fremont Bridge East Sidewalk_Fremont,9990
2018-06-10T00:00:00Z,Fremont Bridge West Sidewalk_Fremont,15069
2018-06-17T00:00:00Z,Fremont Bridge East Sidewalk_Fremont,11954
2018-06-17T00:00:00Z,Fremont Bridge West Sidewalk_Fremont,17775
2018-06-24T00:00:00Z,Fremont Bridge East Sidewalk_Fremont,10707
2018-06-24T00:00:00Z,Fremont Bridge West Sidewalk_Fremont,16224
2018-07-01T00:00:00Z,Fremont Bridge East Sidewalk_Fremont,10685
2018-07-01T00:00:00Z,Fremont Bridge West Sidewalk_Fremont,15132
2018-07-08T00:00:00Z,Fremont Bridge East Sidewalk_Fremont,12534
2018-07-08T00:00:00Z,Fremont Bridge West Sidewalk_Fremont,18002
2018-07-15T00:00:00Z,Fremont Bridge East Sidewalk_Fremont,11953
2018-07-15T00:00:00Z,Fremont Bridge West Sidewalk_Fremont,17426
2018-07-22T00:00:00Z,Fremont Bridge East Sidewalk_Fremont,12084
2018-07-22T00:00:00Z,Fremont Bridge West Sidewalk_Fremont,18008
2018-07-29T00:00:00Z,Fremont Bridge East Sidewalk_Fremont,11123
2018-07-29T00:00:00Z,Fremont Bridge West Sidewalk_Fremont,16454
2018-08-05T00:00:00Z,Fremont Bridge East Sidewalk_Fremont,11702
2018-08-05T00:00:00Z,Fremont Bridge West Sidewalk_Fremont,18683
2018-08-12T00:00:00Z,Fremont Bridge East Sidewalk_Fremont,10497
2018-08-12T00:00:00Z,Fremont Bridge West Sidewalk_Fremont,15717
2018-08-19T00:00:00Z,Fremont Bridge East Sidewalk_Fremont,6984
2018-08-19T00:00:00Z,Fremont Bridge West Sidewalk_Fremont,10756
2018-08-26T00:00:00Z,Fremont Bridge East Sidewalk_Fremont,9566
2018-08-26T00:00:00Z,Fremont Bridge West Sidewalk_Fremont,14316
2018-09-02T00:00:00Z,Fremont Bridge East Sidewalk_Fremont,9658
2018-09-02T00:00:00Z,Fremont Bridge West Sidewalk_Fremont,14421
2018-09-09T00:00:00Z,Fremont Bridge East Sidewalk_Fremont,8325
2018-09-09T00:00:00Z,Fremont Bridge West Sidewalk_Fremont,12583
2018-09-16T00:00:00Z,Fremont Bridge East Sidewalk_Fremont,8945
2018-09-16T00:00:00Z,Fremont Bridge West Sidewalk_Fremont,13535
2018-09-23T00:00:00Z,Fremont Bridge East Sidewalk_Fremont,10324
2018-09-23T00:00:00Z,Fremont Bridge West Sidewalk_Fremont,15337
2018-09-30T00:00:00Z,Fremont Bridge East Sidewalk_Fremont,7791
2018-09-30T00:00:00Z,Fremont Bridge West Sidewalk_Fremont,12104
2018-10-07T00:00:00Z,Fremont Bridge East Sidewalk_Fremont,8167
2018-10-07T00:00:00Z,Fremont Bridge West Sidewalk_Fremont,12086
2018-10-14T00:00:00Z,Fremont Bridge East Sidewalk_Fremont,9429
2018-10-14T00:00:00Z,Fremont Bridge West Sidewalk_Fremont,14284
2018-10-21T00:00:00Z,Fremont Bridge East Sidewalk_Fremont,7215
2018-10-21T00:00:00Z,Fremont Bridge West Sidewalk_Fremont,10886
2018-10-28T00:00:00Z,Fremont Bridge East Sidewalk_Fremont,6527
2018-10-28T00:00:00Z,Fremont Bridge West Sidewalk_Fremont,10398
2018-11-04T00:00:00Z,Fremont Bridge East Sidewalk_Fremont,7288
2018-11-04T00:00:00Z,Fremont Bridge West Sidewalk_Fremont,11306
2018-11-11T00:00:00Z,Fremont Bridge East Sidewalk_Fremont,7090
2018-11-11T00:00:00Z,Fremont Bridge West Sidewalk_Fremont,10923
2018-11-18T00:00:00Z,Fremont Bridge East Sidewalk_Fremont,4563
2018-11-18T00:00:00Z,Fremont Bridge West Sidewalk_Fremont,7023
2018-11-25T00:00:00Z,Fremont Bridge East Sidewalk_Fremont,5588
2018-11-25T00:00:00Z,Fremont Bridge West Sidewalk_Fremont,8838
2018-12-02T00:00:00Z,Fremont Bridge East Sidewalk_Fremont,5860
2018-12-02T00:00:00Z,Fremont Bridge West Sidewalk_Fremont,9394
2018-12-09T00:00:00Z,Fremont Bridge East Sidewalk_Fremont,5224
2018-12-09T00:00:00Z,Fremont Bridge West Sidewalk_Fremont,8180
2018-12-16T00:00:00Z,Fremont Bridge East Sidewalk_Fremont,4235
2018-12-16T00:00:00Z,Fremont Bridge West Sidewalk_Fremont,6781
2018-12-23T00:00:00Z,Fremont Bridge East Sidewalk_Fremont,2022
2018-12-23T00:00:00Z,Fremont Bridge West Sidewalk_Fremont,2664
2018-12-30T00:00:00Z,Fremont Bridge East Sidewalk_Fremont,3999
2018-12-30T00:00:00Z,Fremont Bridge West Sidewalk_Fremont,5785
2019-01-06T00:00:00Z,Fremont Bridge East Sidewalk_Fremont,6389
2019-01-06T00:00:00Z,Fremont Bridge West Sidewalk_Fremont,9651
2019-01-13T00:00:00Z,Fremont Bridge East Sidewalk_Fremont,7244
2019-01-13T00:00:00Z,Fremont Bridge West Sidewalk_Fremont,11183
2019-01-20T00:00:00Z,Fremont Bridge East Sidewalk_Fremont,6377
2019-01-20T00:00:00Z,Fremont Bridge West Sidewalk_Fremont,9716
2019-01-27T00:00:00Z,Fremont Bridge East Sidewalk_Fremont,6779
2019-01-27T00:00:00Z,Fremont Bridge West Sidewalk_Fremont,10726
2019-02-03T00:00:00Z,Fremont Bridge East Sidewalk_Fremont,2598
2019-02-03T00:00:00Z,Fremont Bridge West Sidewalk_Fremont,4548
2019-02-10T00:00:00Z,Fremont Bridge East Sidewalk_Fremont,1309
2019-02-10T00:00:00Z,Fremont Bridge West Sidewalk_Fremont,2193
2019-02-17T00:00:00Z,Fremont Bridge East Sidewalk_Fremont,4154
2019-02-17T00:00:00Z,Fremont Bridge West Sidewalk_Fremont,6603
2019-02-24T00:00:00Z,Fremont Bridge East Sidewalk_Fremont,6277
2019-02-24T00:00:00Z,Fremont Bridge West Sidewalk_Fremont,9396
2019-03-03T00:00:00Z,Fremont Bridge East Sidewalk_Fremont,5676
2019-03-03T00:00:00Z,Fremont Bridge West Sidewalk_Fremont,8561
2019-03-10T00:00:00Z,Fremont Bridge East Sidewalk_Fremont,6958
2019-03-10T00:00:00Z,Fremont Bridge West Sidewalk_Fremont,10466
2019-03-17T00:00:00Z,Fremont Bridge East Sidewalk_Fremont,9836
2019-03-17T00:00:00Z,Fremont Bridge West Sidewalk_Fremont,15348
2019-03-24T00:00:00Z,Fremont Bridge East Sidewalk_Fremont,8936
2019-03-24T00:00:00Z,Fremont Bridge West Sidewalk_Fremont,13174
2019-03-31T00:00:00Z,Fremont Bridge East Sidewalk_Fremont,8405
2019-03-31T00:00:00Z,Fremont Bridge West Sidewalk_Fremont,13088
2019-04-07T00:00:00Z,Fremont Bridge East Sidewalk_Fremont,6315
2019-04-07T00:00:00Z,Fremont Bridge West Sidewalk_Fremont,9731
2019-04-14T00:00:00Z,Fremont Bridge East Sidewalk_Fremont,7450
2019-04-14T00:00:00Z,Fremont Bridge West Sidewalk_Fremont,11508
2019-04-21T00:00:00Z,Fremont Bridge East Sidewalk_Fremont,8607
2019-04-21T00:00:00Z,Fremont Bridge West Sidewalk_Fremont,13499
2019-04-28T00:00:00Z,Fremont Bridge East Sidewalk_Fremont,11054
2019-04-28T00:00:00Z,Fremont Bridge West Sidewalk_Fremont,16844
2019-05-05T00:00:00Z,Fremont Bridge East Sidewalk_Fremont,12987
2019-05-05T00:00:00Z,Fremont Bridge West Sidewalk_Fremont,19422
2019-05-12T00:00:00Z,Fremont Bridge East Sidewalk_Fremont,10234
2019-05-12T00:00:00Z,Fremont Bridge West Sidewalk_Fremont,15314
2019-05-19T00:00:00Z,Fremont Bridge East Sidewalk_Fremont,10230
2019-05-19T00:00:00Z,Fremont Bridge West Sidewalk_Fremont,15929
2019-05-26T00:00:00Z,Fremont Bridge East Sidewalk_Fremont,13034
2019-05-26T00:00:00Z,Fremont Bridge West Sidewalk_Fremont,18827
2019-06-02T00:00:00Z,Fremont Bridge East Sidewalk_Fremont,12126
2019-06-02T00:00:00Z,Fremont Bridge West Sidewalk_Fremont,18355
2019-06-09T00:00:00Z,Fremont Bridge East Sidewalk_Fremont,13647
2019-06-09T00:00:00Z,Fremont Bridge West Sidewalk_Fremont,21756
2019-06-16T00:00:00Z,Fremont Bridge East Sidewalk_Fremont,11780
2019-06-16T00:00:00Z,Fremont Bridge West Sidewalk_Fremont,18515
2019-06-23T00:00:00Z,Fremont Bridge East Sidewalk_Fremont,11465
2019-06-23T00:00:00Z,Fremont Bridge West Sidewalk_Fremont,18275
2019-06-30T00:00:00Z,Fremont Bridge East Sidewalk_Fremont,10439
2019-06-30T00:00:00Z,Fremont Bridge West Sidewalk_Fremont,15944
2019-07-07T00:00:00Z,Fremont Bridge East Sidewalk_Fremont,11144
2019-07-07T00:00:00Z,Fremont Bridge West Sidewalk_Fremont,17680
2019-07-14T00:00:00Z,Fremont Bridge East Sidewalk_Fremont,11618
2019-07-14T00:00:00Z,Fremont Bridge West Sidewalk_Fremont,18598
